frn,provider_id,holding_company
0029895513,430033,Alcorn County Electric Power Association
0029900370,420069,"KL Broadband, Inc."
0029903051,470119,Deerfield Valley Communications Union District
0029912276,430110,"Clay County Connect, Inc."
0029913472,420133,Town of Islesboro
0029916301,430193,"D and B Broadband, LLC"
0029916798,430099,"Z3N, LLC"
0029918406,430061,Nexus Air Fiber LLC
0029933728,420099,"Precision Technology, LLC"
0029943826,420074,"Lost Creek Wireless, LLC"
0029945094,420178,Comptinet
0029948478,460582,Optic Loop Communications LLC
0029959772,440124,Central Florida Broadband
0029986148,450081,Nates Access LLC
0029990769,440157,New Hampton Municipal Utilities
0030000723,370115,"Netafy, Inc."
0030013304,460055,New England Wireless Co. LLC
0030013718,450028,"City of Pella, Iowa"
0030015846,410188,"HiCountryNet, LLC"
0030019798,480033,"EchoNet Wireless Puerto Rico, LLC"
0030042766,420036,"DSI Management Holdings, LLC"
0030070858,440204,Tel-Star Communications of Florida Inc.
0030078414,490030,Los Altos Hills Community Fiber
0030085823,440175,"SysTec Wireless Communications, LLC"
0030093272,530105,"Aervivo, Inc."
0030109854,450044,"Eminent Technical Solutions, LLC"
0030110761,450109,"RiverNet, LLC"
0030112031,430065,PCs for People
0030116248,460625,Vickery IT LLC
0030140917,440117,"Bartlett Electric Cooperative, Inc."
0030146906,460081,Thumb Electric Cooperative
0030147474,440099,Tishomingo County Electric Power Association
0030171383,440063,Northcentral Electric Cooperative
0030198535,440126,Choptank Electric Cooperative
0030203129,420117,Smyth Technology Group Inc.
0030204085,470030,Boston Omaha Corporation
0030216774,440133,Duke Broadband Inc.
0030224232,460007,Backcountry Broadband
0030230379,480104,"Volt Broadband, LLC"
0030233928,440163,Ouachita Electric Cooperative/South Arkansas Telephone Company
0030241269,500064,"Gigafy, LLC"
0030243364,440027,"DE Fastlink, LLC"
0030254932,190233,"Hilliary Communications, LLC"
0030255285,420168,GoNetworkPR Inc.
0030257232,430042,"Helio Broadband, LLC"
0030264402,460021,Coosa Valley Electric Cooperative
0030268569,430055,MORnet Communications
0030268726,530015,"AccessOn Networks, Inc."
0030272017,430199,"InNet Connections, Inc."
0030272496,460009,"Black Dragon Networks, LLC"
0030278840,460068,Prentiss County Electric Power Association
0030279178,380110,eNCore Connects
0030286702,480022,"Claverack Communications, Inc."
0030289649,450169,First Electric Cooperative Corporation
0030289698,460080,TEPA Connect LLC
0030289946,440004,"4-County Fiber, LLC"
0030291793,131518,"Yelcot Holding Group, Inc."
0030298954,440151,Mifflin County Wireless
0030302210,140030,Fail Telecommunication Corporation
0030311567,460005,"Aspire Networks 1, LLC"
0030336697,440135,Fusion Networks
0030360580,440134,"Estherville Communications, LLC"
0030373153,460064,Pearl River Valley Electric Power Association
0030373211,450038,Cookson Hills Electric Cooperative
0030373278,450063,Kosciusko Rural Electric Membership Cooperative 
0030374227,450100,Petit Jean Electric Cooperative Corp.
0030392997,430074,Skynet Wireless
0030435416,430071,Orange County Broadband Authority
0030450696,430100,"Zavala Communications, LLC"
0030462204,460557,JWEMC Communications LLC
0030490155,131043,"Pinpoint Holdings, Inc."
0030512396,450101,"PGB Fiber, LLC"
0030517692,430078,"STS Broadband, LLC"
0030524706,450048,"FiberFly, LLC"
0030533236,440197,"Simple Fiber, LLC"
0030546659,430082,"Texas Rural Internet, LLC"
0030583389,440030,"ERC Broadband, LLC"
0030587729,430037,"Further Reach, Inc."
0030610885,430001,"Acrospire Networks, LLC"
0030649933,430080,Tarin Strategies LLC
0030658926,490006,"Arbor Mesh, LLC"
0030667760,430237,G&B Networks Solutions Inc.
0030680243,440174,Streamline LLC
0030683908,450012,"Altitude ISP, LLC"
0030692420,470079,Ubinet Corp
0030694046,430014,"BlueNet Communications, LLC"
0030715577,470049,Madrone Broadband
0030716849,460637,"AaroBand, Inc."
0030722276,190280,"Optivon, LLC"
0030753966,460087,UnWired Broadband Holding LLC
0030787097,430198,I.H.M. Eagle Corp.
0030787717,440150,"Lynx WV, Inc."
0030804611,320047,Greenlight Networks Holding Corp.
0030862767,460091,Webiffi
0030873103,450007,"9Stone, LLC"
0030897920,430234,World Connections PR
0030900039,440132,Cullman Electric Cooperative
0030922595,460604,"SBE Networks, Inc."
0030923940,460013,Blue Wireless Corp.
0030924070,430186,ALE-NET Inc.
0030927032,430226,Dualnet Inc.
0030928329,460100,Carthage Water and Electric Plant
0030928766,450029,"Clear Creek Broadband, LLC"
0030931703,500081,Spectra International Holdings LLC
0030953244,470052,"MFWireless, LLC"
0030984454,460070,Real Link Network LLC
0030986228,440183,"Vicinity Solutions, Inc."
0031034713,430233,"WiFast, LLC"
0031047772,440119,BDA Wireless LLC
0031119274,470080,"UltraWISP, LLC"
0031129364,440193,iWi Communications
0031130958,450064,"LaZerArt, Inc."
0031158090,450113,SDC Internet
0031191778,460522,ClearPath Fiber LLC
0031240617,450082,Navasota WiFi
0031241540,460596,Riverside Broadband
0031253677,440148,Long Range Network
0031259971,440123,Carolina Airlink LLC
0031267610,440172,"Sprocket Networks, Inc."
0031280605,460062,"Osage, LLC"
0031297971,440170,Silo Communications
0031304405,470022,Connect Holding II LLC
0031308844,440114,Airwave Technologies LLC
0031314230,440116,Arizona Network LLC
0031338957,460033,Fitchburg Fiber LLC
0031340508,450117,Sky Satellite LLC
0031427966,440196,Quad State Internet LLC
0031447980,450121,"Stimulus Technologies of New Mexico, LLC"
0031450836,460086,UNONET Corp.
0031476740,450051,Gascosage Electric Cooperative
0031476815,460004,"Anthem Broadband of Nevada, LLC"
0031498629,450094,"Open Infra, Inc."
0031547557,470132,Optical Communications Group
0031551260,150266,"Hanson Communications, Inc."
0031620057,450046,"Fast Wireless, LLC"
0031622731,460015,"Bros Broadband, LLC"
0031630155,480116,Peeples Computers LLC
0031651524,450023,"Camellia City Fiber, LLC"
0031654841,460054,"National Telecom, LLC"
0031660798,450015,Ayva Limited
0031672363,131207,"SmarterBroadband, LLC"
0031677834,450050,"Free Range Internet, LLC"
0031691322,470041,"IQ Fiber Intermediate Holdings, LLC"
0031708613,460089,"VFN Holdings, Inc."
0031743610,450129,"Upward Broadband, LLC"
0031761679,450027,"City of Buffalo, Minnesota"
0031764285,420173,"Northwest Fiber, LLC"
0031764293,420173,"Northwest Fiber, LLC"
0031777865,170054,"FIF St. George, LLC"
0031810708,460053,"City of Fort Bragg, CA"
0031831597,450047,"Fiber Broadband, Inc."
0031848930,460078,Pierce Pepin Cooperative Services
0031858145,490023,"HDD Broadband, Inc."
0031871197,450083,NEK Community Broadband
0031931207,450061,JR Network PR LLC
0031960909,450116,Singing River Electric Cooperative
0031992027,450089,"Sisu Investments, LLC"
0032003642,450032,"CMA Wireless, LLC"
0032006249,450093,"Ripple Fiber, LLC"
0032009425,460065,Platinum Connect LLC
0032025447,450085,New Alliance LLC
0032032211,450055,"IFN, LLC"
0032096257,320047,Greenlight Networks Holding Corp.
0032152381,450069,LitFiber
0032168924,470028,"Everfast Fiber Networks, LLC"
0032173668,440030,"ERC Broadband, LLC"
0032190480,500089,"Knightcom, Inc."
0032208985,480048,"IBT Group USA, LLC"
0032282907,270090,CG Computer Works LLC
0032317471,460584,Outer Reach Broadband LLC
0032363871,460079,Tachus LLC
0032366692,480002,Addison County Communications Union District
0032385577,130837,Miles Cooperative Telephone Association
0032398398,470073,"Stimulus Technologies of California, LLC"
0032419996,460615,Ten Four Holdings LLC
0032433054,460012,BLS Broadband LLC
0032486052,460511,BAM Broadband OpCo LLC
0032539967,480069,"Ozark Fiber, LLC"
0032557027,450168,Conquest Wireless LLC
0032580888,480067,"Omni Fiber, LLC"
0032592545,470048,"Lee Wireless, LLC"
0032607046,480019,"City of Fort Dodge, Iowa"
0032630329,460051,Little Wapsie Communications
0032631509,490014,"Community Networks, LLC"
0032659112,460038,Heartland Fiber
0032674095,460077,"SureFire Internet, LLC"
0032674962,510066,Steuben County Rural Electric Membership Corporation
0032679409,131492,WinDBreak Cable
0032705352,130331,"Computer Sales & Services, Inc."
0032716961,430081,"Telecast Communications, LLC"
0032718389,460006,"Avative, LLC"
0032718827,460094,WiFicow Wyoming Corporation
0032725012,320014,Backroads Broadband
0032728677,480055,"LiveOak Fiber, LLC"
0032739815,150341,Yellowstone Media Design
0032748550,430230,"Telespan, LLC"
0032754012,350030,Corridor Wireless LLC
0032769192,280024,FractalVision
0032771750,460061,Onlinet LLC
0032781940,370146,"X-Tech, LLC"
0032784167,460073,Kempler Internet
0032790156,460072,Sebago Fiber & Wifi LLC
0032793473,460581,OLHCommunityFiber
0032794695,370141,"Wi-Fiber, Inc."
0032802506,380146,W S Electronics LLC
0032807497,460011,BLB Communications
0032807968,460017,Center Cable TV
0032809766,130559,Grand Mound Cooperative Telephone Association
0032819799,270115,Webhiway Communications LLC
0032820045,460085,"Underline El Paso, LLC"
0032820466,410147,Somerfield Cable TV
0032821191,470055,NCI Datacom
0032823494,460052,"Mann Holdings, LLC"
0032830051,460032,"Ezee Fiber Texas, LLC"
0032832404,460066,Prado Network
0032835365,300205,Ruhl Moore Technologies
0032840076,450174,Wyyerd Group LLC
0032869554,480010,"BIF IV Intrepid HoldCo, LLC"
0032873846,410121,Canyon Wireless
0032874851,470101,Litebridge LLC
0032875411,460036,"Grid Southwest, LLC"
0032878332,500082,Lovelock Highspeed
0032898884,460598,Robinson Hardware and Software Solutions
0032901886,520030,"City of Colquitt, Georgia"
0032935819,460105,North WiFi PR
0032954638,420186,"Craion, Inc."
0032986473,510001,Archtop Fiber Holdings LLC
0033003211,200041,"Raw Bandwidth Communications, Inc."
0033037706,130904,"New Lisbon Telephone Company, Inc."
0033043159,131463,West Liberty Telephone Company
0033105487,500084,"Generate-Ubiquity Holdings, LLC"
0033107137,260010,"Concept Communications, LLC"
0033167420,480093,"Town of Dryden, New York"
0033175266,460667,Magnolia Road Internet Cooperative Inc.
0033182189,480043,Get Real II LLC
0033205766,131162,"Santa Rosa Telephone Cooperative, Inc."
0033230871,470133,Integrated Elements Ultd
0033242256,470113,Metro Service Center
0033246786,460568,"Maverix Broadband, Inc."
0033249921,480118,Element8 Technology Investment Group Inc.
0033254913,480009,"Back 2 Roots, LLC"
0033259813,490011,"Circle B Wireless, LLC"
0033307901,470030,Boston Omaha Corporation
0033315078,510029,"Klick Networks, LLC"
0033332636,530078,"Velocity Communications, Inc. (WA)"
0033369687,500019,East Central Energy
0033373853,470107,OGC Fiber Networks Lago Mar
0033388331,470047,"LCS Fibercom, LLC"
0033397324,480120,Ardent Wireless LLC
0033404922,530029,Connext Networks
0033407156,460662,Raymond Mazeika
0033409202,490039,Pea River Electric Cooperative
0033429960,470108,"Wellcom Technologies Highlands, LP"
0033429994,470108,"Wellcom Technologies Highlands, LP"
0033430026,490008,Arrive Internet
0033445198,131378,"Future Fiber FinCo, LLC"
0033450867,470023,Cowboy Internet Services
0033463480,490066,Konvergence Technologies
0033468521,480036,"Enlightened by Woodruff Electric, LLC"
0033503343,490069,"Suwannee Valley Electric Cooperative, Inc."
0033531849,520034,Local2u LLC
0033587064,530097,"City of Superior, Wisconsin"
0033681230,460099,"360 Communications, Inc. (OK, AR & TX)"
0033683897,460679,Invest Newark
0033698697,480084,Skyewaves LLC
0033699505,300169,"Virginia Broadband, LLC"
0033704248,490060,Wecom LLC
0033711136,490018,"Fiber by Central Florida, LLC"
0033767294,510021,Foothills Broadband LLC
0033804808,131486,Wilkes Telephone Membership Corporation
0033852047,470128,FiberX Inc.
0033889254,130403,"T-Mobile USA, Inc."
0033894023,500058,White River Valley Electric Cooperative
0033901281,500011,"City of Lexington, Tennessee"
0033969155,520035,"World Mobile Networks, LLC"
0034049155,490074,Wire 3 Holdings
0034057778,350116,"Whittrio, Inc."
0034072124,500048,"Stupp Fiber, LLC"
0034113704,480039,Adirondack Internet
0034120139,510042,Ripple Broadband LLC
0034142349,520039,Alpine Connective LLC
0034167072,480018,Cherokee County Electric Cooperative Association
0034189365,500039,"Opiquad, LLC"
0034190777,390162,"Planet Networks, Inc."
0034205856,530101,"Cityside Networks, LLC"
0034232173,490012,"City of El Reno, Oklahoma"
0034233734,480023,ClearNet
0034272989,490071,Electryon Tech
0034292060,500042,Remarkable Wifi LLC
0034325357,520041,"East Creek Networks, LLC"
0034338608,490028,Lenoir City Utility Board
0034377739,300192,"ITC Broadband Operating, LLC"
0034418905,240110,"Public Utility District of Grant County, Washington"
0034473058,490004,"AirUltra, LLC"
0034500611,490048,Shiloh Estates
0034513143,510020,"Flying Bull Internet, LLC"
0034539080,130234,Chariton Valley Telephone Corporation
0034587246,510072,"City of Lehi, Utah"
0034614909,490068,Seamless Fiber Innovations LLC
0034637652,500025,"GreyStone Connect, LLC"
0034666412,510004,"City of Bainbridge, Georgia"
0034671891,270012,Aristotle Unified Communications Inc.
0034740860,500012,"connectSCP, LLC"
0034742437,131413,Uniti Group Inc.
0034760900,520045,Tillman Global Holdings
0034764209,520046,Air Fiber Communications
0034822973,500071,Lucky Fiber LLC
0034875641,510055,Waterloo Telecommunications Utility
0034925370,520047,"C & L Broadband Connect, LLC"
0035007731,530040,"Llancunet Solutions, LLC"
0035016658,490005,Allevia Technology
0035019199,490041,"Public Utility District #1 of Kitsap County, Washington"
0035062033,500079,Sabino WiFi
0035468156,290065,ISP Industries LLC
0035509769,510052,Trive Capital Management LLC
0035517085,500002,"ACU Global, LLC"
0035549435,510030,"Lyte Fiber, LLC"
0035550060,131057,"Ponderosa Communications, Inc."
0035555366,530079,"City of Cleveland, Indiana"
0035617026,510061,Lehigh WiFi LLC
0035632058,420173,"Northwest Fiber, LLC"
0035636505,500040,Pilam HSI LLC
0035667401,520052,Tennessee Valley Electric Cooperative
0035672765,500032,Larkin LLC
0035676386,130403,"T-Mobile USA, Inc."
0035676576,130403,"T-Mobile USA, Inc."
0035676618,130403,"T-Mobile USA, Inc."
0035720887,500052,Velofi LLC
0035791144,130403,"T-Mobile USA, Inc."
0035791185,130403,"T-Mobile USA, Inc."
0035811215,130116,Benton Ridge Telephone Company
0035811397,500031,Kwikbit Internet
0035824986,500047,Southern Ute ISP
0035852417,500075,"FiberFi, LLC"
0035869999,130403,"T-Mobile USA, Inc."
0035883883,370141,"Wi-Fiber, Inc."
0035886845,520054,"Montgomery County, Maryland"
0035956994,510075,Cenos Networks
0035957927,530088,North Shore Networks LLC
0035986439,460031,"ezWave, Inc."
0036116473,131465,West River Telecommunications Cooperative
0036329811,500083,Rozint LLC
0036341105,450177,"Stroud Media, LLC"
0036414746,131486,Wilkes Telephone Membership Corporation
0036414761,131486,Wilkes Telephone Membership Corporation
0036528313,510076,Netwave Broadband
0036529329,480069,"Ozark Fiber, LLC"
0036530533,430054,Milan Department of Public Utilities
0036663508,520061,"Centric Integrated Systems, Corp."
0036779247,370141,"Wi-Fiber, Inc."
0036779262,370141,"Wi-Fiber, Inc."
0036779288,370141,"Wi-Fiber, Inc."
0036851392,370141,"Wi-Fiber, Inc."
0037070679,130045,"Alpine Communications, LLC"
0037202561,520066,"Logan County Gig, LLC"
0037365616,520068,"Tammany Wireless Holdings, LLC"
0037396116,540028,Horizon Fiber LLC
0037397841,520069,"Wave 7 Communications, LLC"
0037437076,470108,"Wellcom Technologies Highlands, LP"
0037440534,530059,DMEA Utilities Services LLC
0037490505,470118,Innercity Fibernet LLC
0037494820,530062,American Heartland Fiber Networks LLC
0037544376,530080,"Aspire Broadband Holdings, LLC"
0037564408,530064,Tech Stack 4
0037884335,530068,MJZ Networkz LLC
0037906781,530069,"City of Westerville, Ohio"
0037975216,131211,"Consolidated Companies, Inc."
0038021895,530091,"BSX Holdings, LLC"
0038089249,530072,Tidal Network
0038099776,530073,"Mt Hood Management, LLC"
